year,week,start.date,end.date,district,cases
2007,15,2007-04-07,2007-04-13,Kandy,3
2007,15,2007-04-07,2007-04-13,Matale,1
2007,15,2007-04-07,2007-04-13,NuwaraEliya,0
2007,15,2007-04-07,2007-04-13,Galle,0
2007,15,2007-04-07,2007-04-13,Hambanthota,0
2007,15,2007-04-07,2007-04-13,Matara,1
2007,15,2007-04-07,2007-04-13,Jaffna,0
2007,15,2007-04-07,2007-04-13,Kilinochchi,0
2007,15,2007-04-07,2007-04-13,Mannar,0
2007,15,2007-04-07,2007-04-13,Vavuniya,0
2007,15,2007-04-07,2007-04-13,Mullaitivu,0
2007,15,2007-04-07,2007-04-13,Batticaloa,5
2007,15,2007-04-07,2007-04-13,Ampara,0
2007,15,2007-04-07,2007-04-13,Trincomalee,1
2007,15,2007-04-07,2007-04-13,Kurunegala,5
2007,15,2007-04-07,2007-04-13,Puttalam,0
2007,15,2007-04-07,2007-04-13,Anuradhapura,1
2007,15,2007-04-07,2007-04-13,Polonnaruwa,0
2007,15,2007-04-07,2007-04-13,Badulla,0
2007,15,2007-04-07,2007-04-13,Monaragala,0
2007,15,2007-04-07,2007-04-13,Ratnapura,3
2007,15,2007-04-07,2007-04-13,Kegalle,0
2007,15,2007-04-07,2007-04-13,Kalmune,0
2007,16,2007-04-14,2007-04-20,Colombo,10
2007,16,2007-04-14,2007-04-20,Gampaha,8
2007,16,2007-04-14,2007-04-20,Kalutara,1
2007,16,2007-04-14,2007-04-20,Kandy,1
2007,16,2007-04-14,2007-04-20,Matale,0
2007,16,2007-04-14,2007-04-20,NuwaraEliya,0
2007,16,2007-04-14,2007-04-20,Galle,0
2007,16,2007-04-14,2007-04-20,Hambanthota,2
2007,16,2007-04-14,2007-04-20,Matara,0
2007,16,2007-04-14,2007-04-20,Jaffna,0
2007,16,2007-04-14,2007-04-20,Kilinochchi,0
2007,16,2007-04-14,2007-04-20,Mannar,0
2007,16,2007-04-14,2007-04-20,Vavuniya,0
2007,16,2007-04-14,2007-04-20,Mullaitivu,0
2007,16,2007-04-14,2007-04-20,Batticaloa,5
2007,16,2007-04-14,2007-04-20,Ampara,0
2007,16,2007-04-14,2007-04-20,Trincomalee,3
2007,16,2007-04-14,2007-04-20,Kurunegala,2
2007,16,2007-04-14,2007-04-20,Puttalam,1
2007,16,2007-04-14,2007-04-20,Anuradhapura,1
2007,16,2007-04-14,2007-04-20,Polonnaruwa,6
2007,16,2007-04-14,2007-04-20,Badulla,0
2007,16,2007-04-14,2007-04-20,Monaragala,0
2007,16,2007-04-14,2007-04-20,Ratnapura,3
2007,16,2007-04-14,2007-04-20,Kegalle,2
2007,16,2007-04-14,2007-04-20,Kalmune,0
2007,17,2007-04-21,2007-04-27,Colombo,5
2007,17,2007-04-21,2007-04-27,Gampaha,2
2007,17,2007-04-21,2007-04-27,Kalutara,3
2007,17,2007-04-21,2007-04-27,Kandy,3
2007,17,2007-04-21,2007-04-27,Matale,0
2007,17,2007-04-21,2007-04-27,NuwaraEliya,0
2007,17,2007-04-21,2007-04-27,Galle,0
2007,17,2007-04-21,2007-04-27,Hambanthota,0
2007,17,2007-04-21,2007-04-27,Matara,5
2007,17,2007-04-21,2007-04-27,Jaffna,0
2007,17,2007-04-21,2007-04-27,Kilinochchi,0
2007,17,2007-04-21,2007-04-27,Mannar,0
2007,17,2007-04-21,2007-04-27,Vavuniya,0
2007,17,2007-04-21,2007-04-27,Mullaitivu,0
2007,17,2007-04-21,2007-04-27,Batticaloa,1
2007,17,2007-04-21,2007-04-27,Ampara,0
2007,17,2007-04-21,2007-04-27,Trincomalee,0
2007,17,2007-04-21,2007-04-27,Kurunegala,3
2007,17,2007-04-21,2007-04-27,Puttalam,1
2007,17,2007-04-21,2007-04-27,Anuradhapura,1
2007,17,2007-04-21,2007-04-27,Polonnaruwa,3
2007,17,2007-04-21,2007-04-27,Badulla,0
2007,17,2007-04-21,2007-04-27,Monaragala,0
2007,17,2007-04-21,2007-04-27,Ratnapura,0
2007,17,2007-04-21,2007-04-27,Kegalle,0
2007,17,2007-04-21,2007-04-27,Kalmune,0
2007,18,2007-04-28,2007-05-04,Colombo,11
2007,18,2007-04-28,2007-05-04,Gampaha,2
2007,18,2007-04-28,2007-05-04,Kalutara,1
2007,18,2007-04-28,2007-05-04,Kandy,2
2007,18,2007-04-28,2007-05-04,Matale,0
2007,18,2007-04-28,2007-05-04,NuwaraEliya,0
2007,18,2007-04-28,2007-05-04,Galle,0
2007,18,2007-04-28,2007-05-04,Hambanthota,0
2007,18,2007-04-28,2007-05-04,Matara,2
2007,18,2007-04-28,2007-05-04,Jaffna,0
2007,18,2007-04-28,2007-05-04,Kilinochchi,0
2007,18,2007-04-28,2007-05-04,Mannar,0
2007,18,2007-04-28,2007-05-04,Vavuniya,0
2007,18,2007-04-28,2007-05-04,Mullaitivu,0
2007,18,2007-04-28,2007-05-04,Batticaloa,6
2007,18,2007-04-28,2007-05-04,Ampara,0
2007,18,2007-04-28,2007-05-04,Trincomalee,1
2007,18,2007-04-28,2007-05-04,Kurunegala,3
2007,18,2007-04-28,2007-05-04,Puttalam,0
2007,18,2007-04-28,2007-05-04,Anuradhapura,1
2007,18,2007-04-28,2007-05-04,Polonnaruwa,0
2007,18,2007-04-28,2007-05-04,Badulla,0
2007,18,2007-04-28,2007-05-04,Monaragala,1
2007,18,2007-04-28,2007-05-04,Ratnapura,3
2007,18,2007-04-28,2007-05-04,Kegalle,1
2007,18,2007-04-28,2007-05-04,Kalmune,0
2007,19,2007-05-05,2007-05-11,Colombo,15
2007,19,2007-05-05,2007-05-11,Gampaha,3
2007,19,2007-05-05,2007-05-11,Kalutara,8
2007,19,2007-05-05,2007-05-11,Kandy,1
2007,19,2007-05-05,2007-05-11,Matale,0
2007,19,2007-05-05,2007-05-11,NuwaraEliya,1
2007,19,2007-05-05,2007-05-11,Galle,0
2007,19,2007-05-05,2007-05-11,Hambanthota,1
2007,19,2007-05-05,2007-05-11,Matara,2
2007,19,2007-05-05,2007-05-11,Jaffna,0
2007,19,2007-05-05,2007-05-11,Kilinochchi,0
2007,19,2007-05-05,2007-05-11,Mannar,0
2007,19,2007-05-05,2007-05-11,Vavuniya,0
2007,19,2007-05-05,2007-05-11,Mullaitivu,0
2007,19,2007-05-05,2007-05-11,Batticaloa,5
